id,c_source,gene,gr,lag,upper_asymptote
60730,Acetate,b0723,0,1800,0.013333333
60731,Acetate,b0724,0,1800,0
60732,Acetate,b0726,0,1800,0
60733,Acetate,b0727,0,1800,0
60734,Acetate,b0728,0,1800,0
60735,Acetate,b0729,0,1800,0
60736,Acetate,b0730,0,1800,2.446666667
60737,Acetate,b0731,0,1800,2.276666667
60738,Acetate,b0732,0,1800,2.353333333
60739,Acetate,b0734,0,1800,0.8
60740,Acetate,b0735,0,1800,1.13
60741,Acetate,b0736,0,1800,1.473333333
60742,Acetate,b0737,0,1800,0.603333333
60743,Acetate,b0738,0,1800,0.693333333
60744,Acetate,b0739,0,1800,1.03
60745,Acetate,b0740,0,1800,0.83
60746,Acetate,b0741,0,1800,0.21
60747,Acetate,b0742,0,1800,2.636666667
60748,Acetate,b0750,0,1800,0.41
60749,Acetate,b0751,0,1800,1.363333333
60750,Acetate,b0752,0,1800,3.37
60751,Acetate,b0753,0,1800,2.613333333
60752,Acetate,b0754,0,1800,2.968333333
60753,Acetate,b0755,0,1800,2.386666667
60754,Acetate,b0756,0,1800,1.886666667
60755,Acetate,b0757,0,1800,2.66
60756,Acetate,b0758,0,1800,3.59
60757,Acetate,b0759,0,1800,2.91
60758,Acetate,b0760,0,1800,3.443333333
60759,Acetate,b0761,0,1800,2.066666667
60760,Acetate,b0762,0,1800,3.073333333
60761,Acetate,b0763,0,1800,2.23
60762,Acetate,b0764,0,1800,2.316666667
60763,Acetate,b0765,0,1800,2.916666667
60764,Acetate,b0766,0,1800,0.846666667
60765,Acetate,b0767,0,1800,0.883333333
60766,Acetate,b0768,0,1800,3.363333333
60767,Acetate,b0769,0,1800,3.946666667
60768,Acetate,b0770,0,1800,1.52
60769,Acetate,b0771,0,1800,3.09
60770,Acetate,b0772,0,1800,2.293333333
60772,Acetate,b0774,0,1800,2.766666667
60773,Acetate,b0775,0,1800,2.34
60774,Acetate,b0776,0,1800,1.778333333
60775,Acetate,b0777,0,1800,1.01
60776,Acetate,b0778,0,1800,1.773333333
60779,Acetate,b0781,0,1800,1.886666667
60781,Acetate,b0783,0,1800,1.386666667
60782,Acetate,b0784,0,1800,2.426666667
60783,Acetate,b0785,0,1800,3.213333333
60784,Acetate,b0786,0,1800,3.65
60785,Acetate,b0787,0,1800,2.196666667
60786,Acetate,b0788,0,1800,1.733333333
60787,Acetate,b0789,0,1800,0.855
60788,Acetate,b0790,0,1800,2.896666667
60789,Acetate,b0791,0,1800,0.76
60790,Acetate,b0792,0,1800,2.54
60791,Acetate,b0793,0,1800,0.54
60792,Acetate,b0794,0,1800,1.213333333
60793,Acetate,b0795,0,1800,1.646666667
60794,Acetate,b0796,0,1800,2.826666667
60796,Acetate,b0798,0,1800,1.176666667
60797,Acetate,b0799,0,1800,2.276666667
60798,Acetate,b0800,0,1800,0.406666667
60799,Acetate,b0801,0,1800,2.243333333
60800,Acetate,b0802,0,1800,2.376666667
60801,Acetate,b0803,0,1800,1.95
60802,Acetate,b0804,0,1800,3.553333333
60803,Acetate,b0805,0,1800,1.93
60804,Acetate,b0806,0,1800,0.873333333
60805,Acetate,b0807,0,1800,2.376666667
60806,Acetate,b0808,0,1800,2.19
60807,Acetate,b0809,0,1800,3.31
60808,Acetate,b0810,0,1800,2.316666667
60809,Acetate,b0811,0,1800,2.186666667
60810,Acetate,b0812,0,1800,0.69
60811,Acetate,b0813,0,1800,2.386666667
60812,Acetate,b0814,0,1800,2.713333333
60813,Acetate,b0815,0,1800,2.81
60814,Acetate,b0817,0,1800,1.163333333
60815,Acetate,b0818,0,1800,2.056666667
60816,Acetate,b0819,0,1800,2.326666667
60817,Acetate,b0820,0,1800,3.103333333
60818,Acetate,b0821,0,1800,0.78
60819,Acetate,b0822,0,1800,0.92
60820,Acetate,b0823,0,1800,1.353333333
60821,Acetate,b0824,0,1800,2.436666667
60822,Acetate,b0825,0,1800,3.033333333
60823,Acetate,b0826,0,1800,1.146666667
60824,Acetate,b0827,0,1800,1.386666667
60825,Acetate,b0828,0,1800,1.676666667
60826,Acetate,b0829,0,1800,2.625
60827,Acetate,b0830,0,1800,2.32
60828,Acetate,b0831,0,1800,2.406666667
60829,Acetate,b0832,0,1800,2.556666667
60830,Acetate,b0833,0,1800,2.086666667
60831,Acetate,b0834,0,1800,2.015
60832,Acetate,b0835,0,1800,1.546666667
60833,Acetate,b0836,0,1800,2.32
60834,Acetate,b0837,0,1800,1.236666667
60835,Acetate,b0838,0,1800,0.456666667
60836,Acetate,b0839,0,1800,2.623333333
60837,Acetate,b0840,0,1800,3.908333333
60838,Acetate,b0841,0,1800,2.17
60839,Acetate,b0842,0,1800,2.946666667
60840,Acetate,b0843,0,1800,1.953333333
60841,Acetate,b0844,0,1800,3.396666667
60842,Acetate,b0845,0,1800,1.376666667
60843,Acetate,b0846,0,1800,2.226666667
60844,Acetate,b0847,0,1800,3.183333333
60845,Acetate,b0848,0,1800,2.573333333
60846,Acetate,b0849,0,1800,2.315
60847,Acetate,b0850,0,1800,2.823333333
60848,Acetate,b0851,0,1800,1.983333333
60849,Acetate,b0852,0,1800,1.386666667
60850,Acetate,b0853,0,1800,3.36
60851,Acetate,b0854,0,1800,3.656666667
60852,Acetate,b0855,0,1800,3.446666667
60854,Acetate,b0857,0,1800,1.053333333
60855,Acetate,b0858,0,1800,1.69
60856,Acetate,b0859,0,1800,2.053333333
60857,Acetate,b0860,0,1800,2.363333333
60858,Acetate,b0861,0,1800,1.596666667
60859,Acetate,b0862,0,1800,2.486666667
60860,Acetate,b0863,0,1800,0.67
60861,Acetate,b0864,0,1800,3.743333333
60862,Acetate,b0865,0,1800,1.433333333
60863,Acetate,b0866,0,1800,1.156666667
60864,Acetate,b0867,0,1800,3.383333333
60865,Acetate,b0868,0,1800,1.93
60866,Acetate,b0869,0,1800,2.703333333
60868,Acetate,b0871,0,1800,1.956666667
60869,Acetate,b0872,0,1800,1.436666667
60870,Acetate,b0873,0,1800,2.54
60872,Acetate,b0875,0,1800,3.153333333
60873,Acetate,b0876,0,1800,2.063333333
60874,Acetate,b0877,0,1800,1.75
60875,Acetate,b0878,0,1800,2.183333333
60876,Acetate,b0879,0,1800,1.416666667
60877,Acetate,b0880,0,1800,2.896666667
60878,Acetate,b0881,0,1800,3.183333333
60879,Acetate,b0882,0,1800,0.943333333
60881,Acetate,b0887,0,1800,1.773333333
60882,Acetate,b0888,0,1800,3.26
60883,Acetate,b0889,0,1800,2.75
60884,Acetate,b0892,0,1800,0.953333333
60885,Acetate,b0894,0,1800,1.75
60886,Acetate,b0895,0,1800,3.696666667
60887,Acetate,b0896,0,1800,1.72
60888,Acetate,b0897,0,1800,1.893333333
60889,Acetate,b0898,0,1800,1.966666667
60890,Acetate,b0899,0,1800,3.863333333
60891,Acetate,b0900,0,1800,2.503333333
60892,Acetate,b0901,0,1800,2.47
60893,Acetate,b0902,0,1800,1.83
60894,Acetate,b0903,0,1800,2.273333333
60895,Acetate,b0904,0,1800,3.276666667
60896,Acetate,b0905,0,1800,1.923333333
60897,Acetate,b0906,0,1800,3.273333333
60898,Acetate,b0907,0,1800,0
60899,Acetate,b0908,0,1800,0
60900,Acetate,b0909,0,1800,0
60901,Acetate,b0910,0,1800,3.436666667
60902,Acetate,b0912,0,1800,0
60903,Acetate,b0913,0,1800,2.106666667
60904,Acetate,b0916,0,1800,1.226666667
60905,Acetate,b0917,0,1800,1.543333333
60906,Acetate,b0919,0,1800,1.35
60907,Acetate,b0920,0,1800,2.493333333
60908,Acetate,b0921,0,1800,1.743333333
60909,Acetate,b0925,0,1800,1.346666667
60910,Acetate,b0926,0,1800,2.83
60911,Acetate,b0927,0,1800,2.53
60912,Acetate,b0928,0,1800,1.491666667
60913,Acetate,b0929,0,1800,1.156666667
60914,Acetate,b0931,0,1800,1.543333333
60915,Acetate,b0932,0,1800,2.493333333
60916,Acetate,b0933,0,1800,2.833333333
60917,Acetate,b0934,0,1800,1.516666667
60918,Acetate,b0935,0,1800,3.943333333
60919,Acetate,b0936,0,1800,2.61
60920,Acetate,b0937,0,1800,1.663333333
60921,Acetate,b0938,0,1800,1.026666667
60922,Acetate,b0939,0,1800,2.518333333
60923,Acetate,b0940,0,1800,1.44
60924,Acetate,b0941,0,1800,3.973333333
60925,Acetate,b0942,0,1800,3.03
60926,Acetate,b0943,0,1800,2.973333333
60927,Acetate,b0944,0,1800,2.566666667
60928,Acetate,b0945,0,1800,0.413333333
60929,Acetate,b0946,0,1800,2.286666667
60930,Acetate,b0947,0,1800,2.486666667
60931,Acetate,b0948,0,1800,2.446666667
60932,Acetate,b0949,0,1800,1.396666667
60933,Acetate,b0950,0,1800,1.483333333
60935,Acetate,b0952,0,1800,2.566666667
60936,Acetate,b0953,0,1800,2.323333333
60937,Acetate,b0955,0,1800,2.52
60938,Acetate,b0956,0,1800,2.703333333
60939,Acetate,b0957,0,1800,1.923333333
60940,Acetate,b0958,0,1800,2.51
60941,Acetate,b0959,0,1800,2.643333333
60942,Acetate,b0960,0,1800,2.336666667
60943,Acetate,b0961,0,1800,2.41
60944,Acetate,b0962,0,1800,2.15
60945,Acetate,b0963,0,1800,2.2
60946,Acetate,b0964,0,1800,1.516666667
60947,Acetate,b0965,0,1800,3.69
60948,Acetate,b0966,0,1800,2.47
60949,Acetate,b0967,0,1800,0.926666667
60950,Acetate,b0968,0,1800,3.826666667
60951,Acetate,b0969,0,1800,0.26
60952,Acetate,b0970,0,1800,3.09
60954,Acetate,b0973,0,1800,2.796666667
60955,Acetate,b0974,0,1800,3.36
60956,Acetate,b0975,0,1800,3.075
60958,Acetate,b0977,0,1800,3.493333333
60959,Acetate,b0978,0,1800,2.613333333
60960,Acetate,b0979,0,1800,2.226666667
60961,Acetate,b0980,0,1800,1.04
60962,Acetate,b0981,0,1800,1.04
60963,Acetate,b0982,0,1800,2.033333333
60964,Acetate,b0983,0,1800,1.54
60965,Acetate,b0984,0,1800,1.753333333
60966,Acetate,b0985,0,1800,1.783333333
60967,Acetate,b0986,0,1800,1.406666667
60968,Acetate,b0987,0,1800,3.53
60969,Acetate,b0989,0,1800,2.09
60970,Acetate,b0990,0,1800,3.263333333
60971,Acetate,b0991,0,1800,2.456666667
60972,Acetate,b0992,0,1800,2.48
60973,Acetate,b0993,0,1800,2.213333333
60974,Acetate,b0994,0,1800,3.05
60975,Acetate,b0995,0,1800,2.3
60976,Acetate,b0996,0,1800,2.68
60977,Acetate,b0997,0,1800,3.98
60978,Acetate,b0998,0,1800,2.53
60979,Acetate,b0999,0,1800,1.92
60980,Acetate,b1000,0,1800,2.553333333
60981,Acetate,b1001,0,1800,0.856666667
60982,Acetate,b1002,0,1800,2.921666667
60983,Acetate,b1003,0,1800,0.71
60984,Acetate,b1004,0,1800,3.616666667
60986,Acetate,b1007,0,1800,1.103333333
60987,Acetate,b1008,0,1800,0.85
60988,Acetate,b1009,0,1800,3.93
60990,Acetate,b1011,0,1800,2.983333333
60991,Acetate,b1012,0,1800,2.215
60992,Acetate,b1013,0,1800,2.483333333
60993,Acetate,b1014,0,1800,2.036666667
60994,Acetate,b1015,0,1800,3.183333333
60996,Acetate,b1019,0,1800,1.853333333
60997,Acetate,b1020,0,1800,1.283333333
60998,Acetate,b1021,0,1800,2.73
60999,Acetate,b1022,0,1800,3.486666667
61000,Acetate,b1023,0,1800,2.69
61001,Acetate,b1024,0,1800,1.583333333
61002,Acetate,b1025,0,1800,2.8
61003,Acetate,b1028,0,1800,3.966666667
61004,Acetate,b1029,0,1800,2.36
61005,Acetate,b1033,0,1800,2.17
61006,Acetate,b1034,0,1800,0.676666667
61007,Acetate,b1035,0,1800,1.123333333
61008,Acetate,b1036,0,1800,2.576666667
61009,Acetate,b1037,0,1800,2.6
61010,Acetate,b1038,0,1800,2.921666667
61011,Acetate,b1039,0,1800,2.141666667
61012,Acetate,b1040,0,1800,1.23
61013,Acetate,b1041,0,1800,1.693333333
61015,Acetate,b1043,0,1800,1.99
61016,Acetate,b1044,0,1800,3.211666667
61017,Acetate,b1045,0,1800,1.683333333
61018,Acetate,b1046,0,1800,3.33
61019,Acetate,b1047,0,1800,0.493333333
61020,Acetate,b1048,0,1800,2.33
61021,Acetate,b1049,0,1800,2.733333333
61022,Acetate,b1050,0,1800,2.356666667
61023,Acetate,b1051,0,1800,2.623333333
61024,Acetate,b1053,0,1800,1.87
61025,Acetate,b1054,0,1800,1.853333333
61027,Acetate,b1056,0,1800,2.273333333
61028,Acetate,b1057,0,1800,0.843333333
61029,Acetate,b1058,0,1800,3.12
61030,Acetate,b1059,0,1800,2.538333333
61031,Acetate,b1060,0,1800,1.793333333
61032,Acetate,b1061,0,1800,1.716666667
61033,Acetate,b1062,0,1800,0.14
61034,Acetate,b1063,0,1800,2.776666667
61035,Acetate,b1064,0,1800,3.136666667
61036,Acetate,b1065,0,1800,2.596666667
61037,Acetate,b1066,0,1800,2.906666667
61038,Acetate,b1067,0,1800,1.186666667
61039,Acetate,b1068,0,1800,2.496666667
61040,Acetate,b1070,0,1800,3.001666667
61041,Acetate,b1071,0,1800,2.38
61042,Acetate,b1072,0,1800,3.913333333
61043,Acetate,b1073,0,1800,2.136666667
61044,Acetate,b1074,0,1800,1.553333333
61045,Acetate,b1075,0,1800,1.806666667
61047,Acetate,b1077,0,1800,3.4
61048,Acetate,b1078,0,1800,1.94
61049,Acetate,b1079,0,1800,2.4
61050,Acetate,b1080,0,1800,2.553333333
61051,Acetate,b1081,0,1800,2.93
61052,Acetate,b1082,0,1800,1.783333333
61053,Acetate,b1083,0,1800,0.855
61054,Acetate,b1086,0,1800,2.706666667
61055,Acetate,b1087,0,1800,2.206666667
61056,Acetate,b1088,0,1800,2.95
61057,Acetate,b1089,0,1800,2.05
61058,Acetate,b1090,0,1800,3.51
61059,Acetate,b1091,0,1800,0.63
61060,Acetate,b1095,0,1800,3.636666667
61061,Acetate,b1096,0,1800,1.323333333
61062,Acetate,b1097,0,1800,2.54
61063,Acetate,b1100,0,1800,1.386666667
61064,Acetate,b1101,0,1800,1.953333333
61065,Acetate,b1102,0,1800,1.033333333
61066,Acetate,b1103,0,1800,0.48
61067,Acetate,b1104,0,1800,1.713333333
61068,Acetate,b1105,0,1800,3.273333333
61069,Acetate,b1106,0,1800,3.476666667
61070,Acetate,b1107,0,1800,2.676666667
61071,Acetate,b1108,0,1800,1.66
61072,Acetate,b1109,0,1800,1.54
61073,Acetate,b1110,0,1800,1.313333333
61075,Acetate,b1112,0,1800,1.416666667
61076,Acetate,b1113,0,1800,2.706666667
61077,Acetate,b1114,0,1800,1.523333333
61078,Acetate,b1115,0,1800,2.51
61079,Acetate,b1119,0,1800,1.32
61080,Acetate,b1120,0,1800,1.74
61081,Acetate,b1121,0,1800,2.676666667
61082,Acetate,b1122,0,1800,1.006666667
61083,Acetate,b1123,0,1800,2.443333333
61085,Acetate,b1125,0,1800,2.1
61087,Acetate,b1127,0,1800,1.943333333
61088,Acetate,b1128,0,1800,2.036666667
61089,Acetate,b1129,0,1800,1.22
61090,Acetate,b1130,0,1800,1.083333333
61091,Acetate,b1132,0,1800,0.503333333
61092,Acetate,b1133,0,1800,0.2
61093,Acetate,b1134,0,1800,3.543333333
61094,Acetate,b1135,0,1800,2.9
61095,Acetate,b1136,0,1800,0
61097,Acetate,b1138,0,1800,3.05
61098,Acetate,b1139,0,1800,2.4
61099,Acetate,b1140,0,1800,2.39
61100,Acetate,b1141,0,1800,2.41
61101,Acetate,b1143,0,1800,2.136666667
61102,Acetate,b1144,0,1800,2.023333333
61104,Acetate,b1147,0,1800,2.06
61105,Acetate,b1148,0,1800,1.823333333
61106,Acetate,b1150,0,1800,3.116666667
61107,Acetate,b1151,0,1800,2.166666667
61108,Acetate,b1152,0,1800,3.053333333
61109,Acetate,b1153,0,1800,1.9
61110,Acetate,b1154,0,1800,1.5
61111,Acetate,b1155,0,1800,1.466666667
61112,Acetate,b1156,0,1800,0.926666667
61113,Acetate,b1157,0,1800,2.11
61114,Acetate,b1158,0,1800,3.863333333
61115,Acetate,b1159,0,1800,2.136666667
61116,Acetate,b1160,0,1800,1.333333333
61117,Acetate,b1161,0,1800,1.813333333
61118,Acetate,b1162,0,1800,2.043333333
61119,Acetate,b1163,0,1800,2.79
61120,Acetate,b1164,0,1800,1.843333333
61121,Acetate,b1165,0,1800,1.73
61122,Acetate,b1166,0,1800,1.53
61123,Acetate,b1167,0,1800,1.253333333
61124,Acetate,b1168,0,1800,2.02
61126,Acetate,b1172,0,1800,3.68
61127,Acetate,b1176,0,1800,1.6
61128,Acetate,b1177,0,1800,2.036666667
61129,Acetate,b1178,0,1800,2.42
61130,Acetate,b1179,0,1800,1.36
61131,Acetate,b1180,0,1800,1.65
61132,Acetate,b1181,0,1800,3.843333333
61133,Acetate,b1182,0,1800,1.3
61134,Acetate,b1183,0,1800,1.986666667
61135,Acetate,b1184,0,1800,3.19
61136,Acetate,b1185,0,1800,0.956666667
61137,Acetate,b1186,0,1800,3.233333333
61139,Acetate,b1188,0,1800,2.546666667
61140,Acetate,b1189,0,1800,2.716666667
61143,Acetate,b1192,0,1800,0.616666667
61144,Acetate,b1193,0,1800,2.213333333
61145,Acetate,b1194,0,1800,1.013333333
61146,Acetate,b1195,0,1800,3.666666667
61147,Acetate,b1196,0,1800,2.406666667
61148,Acetate,b1197,0,1800,3.09
61149,Acetate,b1198,0,1800,3.036666667
61150,Acetate,b1199,0,1800,2.616666667
61151,Acetate,b1200,0,1800,2.95
61152,Acetate,b1201,0,1800,2.323333333
61153,Acetate,b1202,0,1800,2.296666667
61154,Acetate,b1203,0,1800,2.986666667
61155,Acetate,b1205,0,1800,2.24
61156,Acetate,b1206,0,1800,3.89
61157,Acetate,b1213,0,1800,1.5
61158,Acetate,b1214,0,1800,2.683333333
61159,Acetate,b1216,0,1800,2.16
61160,Acetate,b1217,0,1800,2.663333333
61161,Acetate,b1218,0,1800,0.82
61162,Acetate,b1219,0,1800,1.743333333
61163,Acetate,b1220,0,1800,3.496666667
61164,Acetate,b1221,0,1800,1.75
61165,Acetate,b1222,0,1800,2.026666667
61166,Acetate,b1223,0,1800,2.38
61167,Acetate,b1224,0,1800,1.773333333
61168,Acetate,b1225,0,1800,2.106666667
61169,Acetate,b1226,0,1800,3.203333333
61170,Acetate,b1227,0,1800,2.38
61171,Acetate,b1232,0,1800,0.84
61172,Acetate,b1233,0,1800,3.426666667
61174,Acetate,b1235,0,1800,0.406666667
61175,Acetate,b1236,0,1800,1.51
61176,Acetate,b1237,0,1800,0
61177,Acetate,b1238,0,1800,3.36
61178,Acetate,b1241,0,1800,2.273333333
61179,Acetate,b1242,0,1800,1.72
61180,Acetate,b1243,0,1800,1.073333333
61182,Acetate,b1245,0,1800,1.016666667
61183,Acetate,b1246,0,1800,3.65
61184,Acetate,b1247,0,1800,2.116666667
61185,Acetate,b1248,0,1800,3.43
61186,Acetate,b1249,0,1800,1.853333333
61187,Acetate,b1250,0,1800,2.543333333
61188,Acetate,b1251,0,1800,1.493333333
61189,Acetate,b1252,0,1800,1.746666667
61190,Acetate,b1253,0,1800,1.976666667
61191,Acetate,b1254,0,1800,2.153333333
61192,Acetate,b1255,0,1800,1.36
61193,Acetate,b1256,0,1800,1.573333333
61194,Acetate,b1257,0,1800,1.093333333
61195,Acetate,b1258,0,1800,1.64
61196,Acetate,b1259,0,1800,1.36
61197,Acetate,b1260,0,1800,0
61198,Acetate,b1261,0,1800,0
61199,Acetate,b1262,0,1800,0.173333333
61200,Acetate,b1263,0,1800,1.253333333
61201,Acetate,b1264,0,1800,1.173333333
61202,Acetate,b1265,0,1800,1.233333333
61204,Acetate,b1267,0,1800,2.096666667
61205,Acetate,b1268,0,1800,1.973333333
61206,Acetate,b1269,0,1800,2.183333333
61207,Acetate,b1270,0,1800,2.146666667
61208,Acetate,b1271,0,1800,2.726666667
61209,Acetate,b1272,0,1800,3.11
61210,Acetate,b1273,0,1800,2.673333333
61211,Acetate,b1275,0,1800,0
61212,Acetate,b1276,0,1800,3.76
61213,Acetate,b1278,0,1800,2.353333333
61214,Acetate,b1279,0,1800,2.2
61215,Acetate,b1280,0,1800,2.296666667
61216,Acetate,b1281,0,1800,0
61217,Acetate,b1282,0,1800,1.11
61218,Acetate,b1283,0,1800,1.6
61219,Acetate,b1284,0,1800,0.683333333
61220,Acetate,b1285,0,1800,3.425
61221,Acetate,b1286,0,1800,2.666666667
61222,Acetate,b1287,0,1800,3.54
61223,Acetate,b1289,0,1800,1.036666667
61224,Acetate,b1290,0,1800,1.743333333
61225,Acetate,b1291,0,1800,3.576666667
61227,Acetate,b1293,0,1800,3.233333333
61229,Acetate,b1295,0,1800,2.25
61230,Acetate,b1296,0,1800,2.83
61231,Acetate,b1297,0,1800,1.09
61233,Acetate,b1299,0,1800,2.526666667
61234,Acetate,b1300,0,1800,1.11
61235,Acetate,b1301,0,1800,0.843333333
61236,Acetate,b1302,0,1800,2.103333333
61237,Acetate,b1303,0,1800,1.736666667
61238,Acetate,b1304,0,1800,2.85
61239,Acetate,b1305,0,1800,1.513333333
61240,Acetate,b1306,0,1800,2.08
61241,Acetate,b1307,0,1800,1.533333333
61242,Acetate,b1308,0,1800,2.063333333
61243,Acetate,b1309,0,1800,1.326666667
61244,Acetate,b1310,0,1800,2.013333333
61245,Acetate,b1311,0,1800,1.736666667
61246,Acetate,b1312,0,1800,3.036666667
61247,Acetate,b1313,0,1800,2.716666667
61249,Acetate,b1315,0,1800,2.36
61250,Acetate,b1316,0,1800,2.368333333
61251,Acetate,b1317,0,1800,0.433333333
61252,Acetate,b1319,0,1800,2.08
61253,Acetate,b1320,0,1800,2.13
61254,Acetate,b1321,0,1800,1.76
61255,Acetate,b1322,0,1800,1.226666667
61256,Acetate,b1323,0,1800,1.786666667
61257,Acetate,b1324,0,1800,3.066666667
61258,Acetate,b1325,0,1800,2.133333333
61259,Acetate,b1326,0,1800,0.693333333
61260,Acetate,b1327,0,1800,2.083333333
61261,Acetate,b1328,0,1800,1.526666667
61262,Acetate,b1329,0,1800,3.513333333
61263,Acetate,b1330,0,1800,2.026666667
61264,Acetate,b1332,0,1800,2.326666667
61266,Acetate,b1334,0,1800,3
61267,Acetate,b1335,0,1800,0.426666667
61268,Acetate,b1336,0,1800,2.03
61270,Acetate,b1338,0,1800,2.196666667
61271,Acetate,b1339,0,1800,0.616666667
61272,Acetate,b1340,0,1800,2.536666667
61274,Acetate,b1342,0,1800,1.456666667
61275,Acetate,b1343,0,1800,1.07
61276,Acetate,b1344,0,1800,1.263333333
61277,Acetate,b1345,0,1800,2.58
61278,Acetate,b1346,0,1800,2.843333333
61279,Acetate,b1347,0,1800,2.94
61280,Acetate,b1348,0,1800,2.363333333
61281,Acetate,b1349,0,1800,1.24
61282,Acetate,b1350,0,1800,2.506666667
61283,Acetate,b1351,0,1800,2.59
61284,Acetate,b1352,0,1800,1.043333333
61285,Acetate,b1353,0,1800,1.743333333
61286,Acetate,b1355,0,1800,2.996666667
61287,Acetate,b1357,0,1800,2.476666667
61288,Acetate,b1358,0,1800,0.27
61289,Acetate,b1359,0,1800,1.49
61290,Acetate,b1360,0,1800,2.683333333
61291,Acetate,b1361,0,1800,2.103333333
61292,Acetate,b1363,0,1800,2.476666667
61294,Acetate,b1366,0,1800,1.09
61295,Acetate,b1368,0,1800,3.096666667
61296,Acetate,b1372,0,1800,1.613333333
61297,Acetate,b1373,0,1800,1.116666667
61298,Acetate,b1376,0,1800,1.643333333
61299,Acetate,b1377,0,1800,3.043333333
61300,Acetate,b1378,0,1800,1.56
61301,Acetate,b1379,0,1800,2.39
61302,Acetate,b1380,0,1800,2.13
61303,Acetate,b1381,0,1800,0.98
61304,Acetate,b1382,0,1800,1.156666667
61307,Acetate,b1385,0,1800,1.18
61308,Acetate,b1386,0,1800,2.616666667
61309,Acetate,b1387,0,1800,3.503333333
61310,Acetate,b1388,0,1800,2.313333333
61311,Acetate,b1389,0,1800,3.128333333
61313,Acetate,b1391,0,1800,2.813333333
61314,Acetate,b1392,0,1800,3.228333333
61315,Acetate,b1393,0,1800,2.05
61316,Acetate,b1394,0,1800,2.433333333
61317,Acetate,b1395,0,1800,2.683333333
61318,Acetate,b1396,0,1800,2.833333333
61319,Acetate,b1397,0,1800,1.516666667
61320,Acetate,b1398,0,1800,1.536666667
61321,Acetate,b1399,0,1800,1.5
61322,Acetate,b1400,0,1800,0.746666667
61323,Acetate,b1406,0,1800,2.793333333
61324,Acetate,b1407,0,1800,1.786666667
61325,Acetate,b1408,0,1800,2.436666667
61326,Acetate,b1409,0,1800,3.65
61327,Acetate,b1410,0,1800,1.343333333
61328,Acetate,b1411,0,1800,1.113333333
61329,Acetate,b1412,0,1800,1.45
61330,Acetate,b1413,0,1800,1.823333333
61331,Acetate,b1414,0,1800,2.23
61332,Acetate,b1415,0,1800,2.36
61333,Acetate,b1418,0,1800,2.05
61334,Acetate,b1419,0,1800,3.006666667
61335,Acetate,b1421,0,1800,1.953333333
61337,Acetate,b1423,0,1800,0.66
61338,Acetate,b1424,0,1800,2.066666667
61339,Acetate,b1426,0,1800,2.726666667
61340,Acetate,b1427,0,1800,2.31
